tipologradouro_1,tipologradouro_2,logradouro_1,logradouro_2,bairro_1,bairro_2,municipio_1,municipio_2,rua,bairro
,,BAIA DE SAO MARCOS,BAIA DE SAO MARCOS,ALECRIM,ALECRIM,NATAL,NATAL,1,1
,,VINTE E CINCO DE MARCO,VINTE E CINCO DE MARCO,QUINTAS,QUINTAS,NATAL,NATAL,1,1
,,DO NORTE,DO NORTE,NORDESTE,BAIRRO NORDESTE,NATAL,NATAL,,
,,FIGUEIRA,R FIGUEIRA,PITIMBU,PITIMBU,NATAL,NATAL,,1
,,DAS MARIANAS,DAS MARIANAS,VL PONTA NEGRA,PONTA NEGRA,NATAL,NATAL,,
,,SEVERINO TAVARES,R SEVERINO TAVARES,NOSSA SENHORA DA AP,NOSSA SENHORA DA AP,NATAL,NATAL,,1
,,ARTESAO DARY MIRANDA,R ARTESAO DARY MIRANDA,NOSSA SENHORA DA AP,NOSSA SENHORA DA AP,NATAL,NATAL,,1
,,SAO SEVERINO DO RAMOS,SAO SEVERINO DOS RAMOS,NOSSA SENHORA DA AP,NOSSA SENHORA DA AP,NATAL,NATAL,,1
RUA,,BEBERIBE,BEBERIBE,REDINHA,REDINHA,NATAL,NATAL,1,1
,,CERRO AZUL,R CERRO AZUL,POTENGI,POTENGI,NATAL,NATAL,,1
,,AMELIA CRISTINA,TR TV AMELIA CRISTINA,LAGOA AZUL,LAGOA AZUL,NATAL,NATAL,,1
,,AV NILA JALES,NILA JALES,LAGOA AZUL,LAGOA AZUL,NATAL,NATAL,,1
,,AV PROFESSOR CLEMENTINO CAMARA,PROFESSOR CLEMENTINO CAMARA,CENTRO,CENTRO,PARNAMIRIM,PARNAMIRIM,,1
,,HONORIO MARTINIANO DA SILVA,HONORIO MARTINIANO DA SILVA,SANTA TEREZA,BELA PARNAMIRIMA,PARNAMIRIM,PARNAMIRIM,,
,,SAO PAULO,SAO PAULO,BELA PARNAMIRIM,BELA PARNAMIRIM,PARNAMIRIM,PARNAMIRIM,1,1
,RUA,MARIA NAZARE MARINHO,MARIA NAZARE MARINHO,PASSAGEM DE AREIA,PASSAGEM DE AREIA,PARNAMIRIM,PARNAMIRIM,1,1
RUA,,ODISSER COSTA DE ALMEIDA,ODISSER COSTA DE ALMEIDA,OLHO D AGUA,OLHO DA GUA,SAO GONCALO DO AMARANTE,SAO GONCALO DO AMARANTE,,
,,PADRE FREIRE,PADRE FREIRE,BELO HORIZONTE,BELO HORIZONTE,MOSSORO,MOSSORO,1,1
,,AVENIDA FELINO BARROSO,PE MIGUELINO,FATIMA,FATIMA,FORTALEZA,FORTALEZA,,1
RUA,RUA,OSVALDO CRUZ,OSVALDO CRUZ,ALDEOTA,MEIRELES,FORTALEZA,FORTALEZA,,
,,ZEZE DIOGO,ZEZE DIOGO,CAIS DO PORTO,VICENTE PINZON,FORTALEZA,FORTALEZA,,
,,ANA FACO,ANA FACO,A WEYNE,C PAMPLONA,FORTALEZA,FORTALEZA,,
RUA,,24,24,BARRA DO CEARA,VILA VELHA,FORTALEZA,FORTALEZA,,
,,TOMAS RODRIGUES,TOMAS RODRIGUES,ANTONIO BEZERRA,ANTONIO BEZERRA,FORTALEZA,FORTALEZA,1,1
,,DONZELA,DONZELA,JOAO XXIII,BOMSUCESSO,FORTALEZA,FORTALEZA,,
,,CORONEL FABRICIANO,CEL FABRICIANO,GRANJA PORTUGAL,GRANJA PORTUGAL,FORTALEZA,FORTALEZA,,1
,,CARLOS CHAGAS,CARLOS CHAGAS,GRANJA PORTUGAL,GRANJA PORTUGAL,FORTALEZA,FORTALEZA,1,1
RUA,,J,PAULO CANDIDO,ITAITINGA,JARDIM CEARENSE,FORTALEZA,FORTALEZA,,
,RUA,FRANCISCO MATIAS,FRANCISCO MATIAS,SABIAGUABA,SABIAGUABA,FORTALEZA,FORTALEZA,1,1
,,PRIMAVERA,PRIMAVERA,DIAS MACEDO,DIAS MACEDO,FORTALEZA,FORTALEZA,1,1
,,TORRES DE MELO,TORRES DE MELO,DIAS MACEDO,DIAS MACEDO,FORTALEZA,FORTALEZA,1,1
,,MARECHAL BITENCOURT,MAL BITENCOURT,DIAS MACEDO,DIAS MACEDO,FORTALEZA,FORTALEZA,,1
,,48,48,JEREISSATI II,CONJ JEREISSATI II,MARACANAU,MARACANAU,,
,,1,5,JANDIM DAS MARAVILH,LUZARDO VIANA,MARACANAU,MARACANAU,,
RUA,,R 111,111A,ACARACUZINHO,ACARACUZINHO,MARACANAU,MARACANAU,,1
,,SANTOS DUMONT,EVANDISIA SANTOS,PAJUCARA,PAJUCARA,MARACANAU,MARACANAU,,1
,RUA,SAO BENTO,SAO BENTO,FRANCISCANOS,FRANCISCANOS,JUAZEIRO DO NORTE,JUAZEIRO DO NORTE,1,1
,,TENENTE JOSE DIAS,TENENTE JOSE DIAS,LIMOEIRO,LIMOEIRO,JUAZEIRO DO NORTE,JUAZEIRO DO NORTE,1,1
,OUTROS,RIACHO VERDE,POTE SECO,ZONA RURAL,DT RIACHO VERDE,QUIXADA,QUIXADA,,
,,R PRIMEIRO DE MAIO,PRIMEIRO DE MAIO,CENTRO,MEMORARE,TERESINA,TERESINA,,
,RUA,TERRITORIO FERNANDO DE NORONHA,R TERRITORIO FERNANDES DE NORONHA,AEROPORTO,AEROPORTO,TERESINA,TERESINA,,1
OUTROS,,BARAO DE GURGUEIA,BARAO DE GURGUEIA,VERMELHA,VERMELHA,TERESINA,TERESINA,1,1
,,GABRIEL FERREIRA,GABRIEL FERREIRA,MACAUBA,CENTRO SUL,TERESINA,TERESINA,,
,,RITA DE CASSIA,OITO,SANTO ANTONIO,SANTO ANTONIO,TERESINA,TERESINA,,1
,,CRELUBE,RUA PLUTAO CASA,SATELITE,SATELITE,TERESINA,TERESINA,,1
,,JANSEN,JANSEN,SAMAPI,SAMAPI,TERESINA,TERESINA,1,1
,,MERCURIO,MERCURIO,SATELITE,SATELITE,TERESINA,TERESINA,1,1
RUA,,JOAO CARNEIRO DA SILVA,JORNALISTA VIEIRA CHAVES,DIRCEU ARCOVERDE,PARQUE FLAMBOYANT,TERESINA,TERESINA,,
,,RUA 02,UM,JARDIM EUROPA,JARDIM EUROPA,TERESINA,TERESINA,,1
,,MOURA BARBOSA,MOURA BARBOSA,SAO JOSE,SAO JOSE,PICOS,PICOS,1,1
RUA,,SIMEAO COSTA,SIMIAO COSTA,JOAO PAULO,JOAO PAULO,SAO LUIS,SAO LUIS,,1
,,SUMARE,DA PEDREIRA,SAO CRISTOVAO,SAO CRISTOVAO,SAO LUIS,SAO LUIS,,1
RUA,,DAS CEGONHAS QD 14 NUMERO 100,RUA DA CEGONHAS LT 04 ENSEADA DO AT,OLHO DAGUA,OLHO DAGUA,SAO LUIS,SAO LUIS,,1
,,JOSE CONSTANCIO,R PERNAMBUCO,PARQUE PIAUI,PARQUE PIAUI,TIMON,TIMON,,1
RUA,AVENIDA,CEARA,CEARA,BACURI,BACURI,IMPERATRIZ,IMPERATRIZ,1,1
,,PS VINTE E UM DE ABRIL,R 21 DE ABRIL,CONDOR,GUAMA,BELEM,BELEM,,
,,TRAV JUVENAL CORDEIRO,TV JUVENAL CORDEIRO N 601,CANUDOS,CANUDOS,BELEM,BELEM,,1
,RUA,POPULAR,POPULAR,GUAMA,GUAMA,BELEM,BELEM,1,1
,TRAVESSA,ALFERES COSTA,ALFERES COSTA,PEDREIRA,PEDREIRA,BELEM,BELEM,1,1
,,ANTONIO EVERDOSA,RUA ANTONIO EVERDOSA,PEDREIRA,PEDREIRA,BELEM,BELEM,,1
TRAVESSA,,DJALMA DUTRA,DJALMA DUTRA,TELEGRAFO SEM FIO,TELEGRAFO,BELEM,BELEM,,
OUTROS,OUTROS,DIVINA LUZ,PASSAGEM DIVINA LUZ,SACRAMENTA,SACRAMENTA,BELEM,BELEM,,1
,,VINTE E CINCO DE JULHO,R VINTE E CINCO DE JULHO,CABANAGEM,CABANAGEM,BELEM,BELEM,,1
,,S MATEUS QD G,CASA,BENGUI,BENGUI,BELEM,BELEM,,1
,,PASSAGEM JADER BARRBALHO,PSG JADER BARBALHO,PRATINHA I,PRATINHA I,BELEM,BELEM,,1
,RUA,E,E,JADERLANDIA,ATALAIA,ANANINDEUA,ANANINDEUA,,
,,SANTA MARTA,QUATORZE,AGUAS LINDAS,AGUAS LINDAS,ANANINDEUA,ANANINDEUA,,1
,,WE 02,SESSENTA E UM,AURA,AURA,ANANINDEUA,ANANINDEUA,,1
,,S CARNEIRO,PORTO VELHO QD 136,CURUCABA,MAGUARI,ANANINDEUA,ANANINDEUA,,
,,SAO PAULO,SAO PAULO,SANTANA,SANTANA,SANTAREM,SANTAREM,1,1
,,PASS ANTONIO D OLIVEIRA,OTR PASSAGEM ANTONIO D OLIVEIRA,JARDIM DAS ARARAS,CENTRO,ITAITUBA,ITAITUBA,,
,,TV MANAUS,MANAUS,CIDADE NOVA,BOM PLANALTO,MARABA,MARABA,,
,,PETRONIO PORTELA,PETRONIO PORTELA,CENTRO,CENTRO,XINGUARA,XINGUARA,1,1
,RUA,MACEIO,MACEIO,JARDIM BELA VISTA,JARDIM BELA VISTA,PARAGOMINAS,PARAGOMINAS,1,1
,,TERRA,TERRA,JARDIM MARCO ZERO,JARDIM MARCO ZERO,MACAPA,MACAPA,1,1
,,TURIBIO ORIVALDO GUIMARAES,RUA TURIBIO ORIVALDO GUIMARAES,PERPETUO SOCORRO,CIDADE NOVA,MACAPA,MACAPA,,
RUA,,ILHA MIRIM,RAMAL ILHA DO MIRIM,ALVORADA,ALVORADA,MACAPA,MACAPA,,1
,,MAE LUZIA,1 DE JANEIRO,LAGUINHO,INFRAERO I,MACAPA,MACAPA,,
RUA,,MATO GROSSO,R MATO GROSSO,PACOVAL,PACOVAL,MACAPA,MACAPA,,1
AVENIDA,,AV DAS BACABAS,DAS BACABAS,LOTEAMENTO ACAI,LOTEAMENTO ACAI,MACAPA,MACAPA,,1
VILA,RUA,DO GORDO,SAO TOME,SAO JOAQUIM DO PAC,SAO TOME,MACAPA,MACAPA,,
,RUA,PASTOR BENICIO LEAO,PASTOR BENICIO LEAO,STA ETELVINA,NOVA CIDADE,MANAUS,MANAUS,,
,,SANTA CLARA,SANTA CLARA,COMPENSA III,COMPESA,MANAUS,MANAUS,,
,RUA,RUA ENOS,ENOS,SANTA ETELVINA,SANTA ETELVINA,MANAUS,MANAUS,,1
RUA,AVENIDA,JOSE DE ARIMATEIA AP 601,R JOSE DE ARIMATEIA,ALEIXO,ALEIXO,MANAUS,MANAUS,,1
,,MAGALHAES BARATA,MAGALHAES BARATA,CRESPO,CRESPO,MANAUS,MANAUS,1,1
,,R GUANABARA,GUANABARA,SANTA LUZIA,SANTA LUZIA,MANAUS,MANAUS,,1
CONDOMINIO,RUA,RUA JOSE ROMAO,JOSE ROMAO,SAO JOSE OPERARIO,SAO JOSE OPERARIO,MANAUS,MANAUS,,1
,,RIO MUCUIM,11,SAO JOSE OPERARIO,SAO JOSE OPERARIO,MANAUS,MANAUS,,1
,,AUTAZ MIRIM,AUTAZ MIRIM,JORGE TEIXEIRA,JORGE TEIXEIRA,MANAUS,MANAUS,1,1
RUA,,7 DE SETEMBRO,RUA 7 DE SETEMBRO,PALMARES,PALMARES,PARINTINS,PARINTINS,,1
,,MAU,MAU,SAO VICENTE,SAO VICENTE,BOA VISTA,BOA VISTA,1,1
,RUA,CORONEL MADEIRA,CORONEL MADEIRA,LIBERDADE,LIBERDADE,MANACAPURU,MANACAPURU,1,1
RUA,OUTROS,ET DA SOBRAL,SOBRAL,AYRTON SENNA,AYRTON SENNA,RIO BRANCO,RIO BRANCO,,1
,,CJ RUI LINO,PADRE PAULINO,RUI LINO,RUI LINO,RIO BRANCO,RIO BRANCO,,1
,,SQS 406 BLOCO R,SQS 406 BLOCO R,ASA SUL,ASA SUL,BRASILIA,BRASILIA,1,1
,,SQN,CLN,ASA NORTE,ASA NORTE,BRASILIA,BRASILIA,,1
,,RABELO LOTE,RABELO (ACAMP RABELO),VILA PLANALTO,VILA PLANALTO,BRASILIA,BRASILIA,,1
RESIDENCIAL,QUADRA,QE 19 CONJUNTO E CASA 31,QI 31 LOTES 2 4,GUARA 2,GUARA II,BRASILIA,BRASILIA,,
,,QE 38 CONJUNTO N CASA,QE 38 CONJUNTO N CASA,GUARA II,,BRASILIA,BRASILIA,,
,,QNM 8,QNM 8 - H,CEILANDIA NORTE,CEILANDIA NORTE,BRASILIA,BRASILIA,,1
,,QNM 25 CONJ B,QNM 25 CONJUNTO B CASA,,CEILANDIA,BRASILIA,BRASILIA,,
,,QNN 22 CONJUNTO E CASA,QD QNN 22 CONJUNTO E,CEILANDIA SUL,CEILANDIA SUL CEIL,BRASILIA,BRASILIA,,
,QUADRA,QD QNN 21 CONJUNTO D CASA,QD QNN,CEILANDIA NORTE,CEILANDIA NORTE,BRASILIA,BRASILIA,,1
,,QNP 34,QNP 34 CJ B CS 49 AP 101,CEILANDIA SUL,,BRASILIA,BRASILIA,,
,QUADRA,QNO 11,QNO 11 CONJUNTO B CASA,CEILANDIA NORTE (CE,CEILANDIA,BRASILIA,BRASILIA,,
,,QR 127 CONJ 07 CASA,QR,SAMAMBAIA SUL,SAMAMBAIA DF,BRASILIA,BRASILIA,,
,,7 - I,7 CONJUNTO I,SETOR SUL,SETOR SUL,BRASILIA,BRASILIA,,1
,CHACARA,PONTE ALTA DE BAIXO CHACARA 123B,DAS FIGUEIRAS CH 24 CASA 06,PONTE ALTA NORTE,PONTE ALTA NORTE,BRASILIA,BRASILIA,,1
,,QI 07,QI,GAMA INDUSTRIAL,ST INDUSTRIAL GAMA,BRASILIA,BRASILIA,,
,RUA,"ARAGUAIA , CASA 26",ARAGUAIA CASA 35 COND RIV PARAISO 4,JARDIM FLAMBOYANT,JD FLAMBOYANT,LUZIANIA,LUZIANIA,,
,AVENIDA,AV 02 QD 05 LT 01 BL D APT,2 QUADRAS 01 A 10,JARDIM CEU AZUL,JARDIM CEU AZUL,VALPARAISO DE GOIAS,VALPARAISO DE GOIAS,,1
,RUA,CHACARA ANHANGUERA C Q 05,SAO LUIS QD 32 LOTE 04,VILA ISABEL,PARQUE MARAJO,VALPARAISO DE GOIAS,VALPARAISO DE GOIAS,,
,,60 LOTE E,32 CASA H PARQUE DAS AMERICAS,JARDIM ABC,JARDIM ABC,CIDADE OCIDENTAL,CIDADE OCIDENTAL,,1
,RUA,26,QD 26 LOTE 33,JD DA BARRAGEM IV,JARDIM DA BARRAGEM,AGUAS LINDAS DE GOIAS,AGUAS LINDAS DE GOIAS,,
,,01 CONJ 03 CS 6A VILA RABELO I,VILA RABELO,SOBRADINHO II,SOBRADINHO,BRASILIA,BRASILIA,,
,,D QD 11 LT 12 AP 1,06 CASA,VILA VICENTINA,PLANALTINA,BRASILIA,BRASILIA,,
,,QD 17 MR 4 CASA,17 MR 1 CASA 14,SETOR NORTE,SETOR NORTE,PLANALTINA,PLANALTINA,,1
,,OESTE,OESTE,SETOR AEROPORTO,ST AEROPORTO,GOIANIA,GOIANIA,,
,,IBIRAPITANGA,AV IBIRAPITANGA,RESIDENCIAL DELLA P,RESIDENCIAL DELLA P,GOIANIA,GOIANIA,,1
,AVENIDA,ALVICTO OZORIO NOGUEIRA,ALVICTOR OZORIO NOGUEIRA,JARDIM GUANABARA II,JARDIM GUANABARAIII,GOIANIA,GOIANIA,,
,RUA,RUA X 4,X4,JD BRASIL,JARDIM BRASIL,GOIANIA,GOIANIA,,
,,DESOR ELADIO DE AMORIM,DESEMBARGADOR ELADIO DE AMORIM,VEIGA JARDIM I,PARQUE VEIGA JARDIM,APARECIDA DE GOIANIA,APARECIDA DE GOIANIA,,
,TRAVESSA,FRANCISCO FERREIRA,FRANCISCO FERREIRA,TENENTE JARDIM,TENENTE JARDIM,NITEROI,NITEROI,1,1
,,RUA SAO JERONIMO,SAO JERONIMO,CARAMUJO,CARAMUJO,NITEROI,NITEROI,,1
,,LIONS CLUBE,LIONS CLUB,SANTA ROSA,SANTA ROSA,NITEROI,NITEROI,,1
RUA,,TUPINIQUINS,TUPINIQUINS,SAO FRANCISCO,SAO FRANCISCO,NITEROI,NITEROI,1,1
,,RODRIGUES DA FONSECA,R RODRIGUES DA FONSECA,ZE GAROTO,ZE GAROTO,SAO GONCALO,SAO GONCALO,,1
,,VICENTE DE LIMA CLETO,RUA VICENTE DE LIMA CLETO,NOVA CIDADE,NOVA CIDADE,SAO GONCALO,SAO GONCALO,,1
,RUA,ANGELA MARIA,ANGELA MARIA,BRASILANDIA,BRASILANDIA,SAO GONCALO,SAO GONCALO,1,1
,,RUA ANDRADE VILELA,CEL ANDRADE VILELA,ITAUNA,FAZ DOS MINEIROS,SAO GONCALO,SAO GONCALO,,
,,RUA ITAPETININGA,ITAPA,VISTA ALEGRE,VISTA ALEGRE,SAO GONCALO,SAO GONCALO,,1
,,R ISOLINA SALE,BASILIO DA GAMA,LAGOINHA,LAGOINHA,SAO GONCALO,SAO GONCALO,,1
,RUA,MIRACEMA,RUA VEREADOR TOME SIQUEIRA BARRETO,GRAMACHO,GRAMACHO,DUQUE DE CAXIAS,DUQUE DE CAXIAS,,1
,RUA,PIRAPORA,PIRAPORA,JARDIM GRAMACHO,JARDIM GRAMACHO,DUQUE DE CAXIAS,DUQUE DE CAXIAS,1,1
,,RUA MANAUS,MANAUS,JARDIM GRAMACHO,JARDIM GRAMACHO,DUQUE DE CAXIAS,DUQUE DE CAXIAS,,1
,,GIPARANA,R GIPARANA,ARCAMPO,SANTA CRUZ DA SERRA,DUQUE DE CAXIAS,DUQUE DE CAXIAS,,
,,STO ANTONIO,BERMINA,PQ PAULISTA,PARQUE PAULISTA,DUQUE DE CAXIAS,DUQUE DE CAXIAS,,
,,VALDYR CORREA LEAL,VALDIR CORREIA LEAL,VILA ROASLI,VILA ROSALI,SAO JOAO DE MERITI,SAO JOAO DE MERITI,,
,,TUPI,COM TELES,COELHO DA ROCHA,V TELES,SAO JOAO DE MERITI,SAO JOAO DE MERITI,,
RUA,RUA,KOPKE,DR KOPKE,DUCHAS,DUCHAS,PETROPOLIS,PETROPOLIS,,1
,,RAMIRO PINTO DUARTE,RAMIRES DUARTE PINTO,BARBUDA,BARBUDA,MAGE,MAGE,,1
,,RUA BARITA,BARITA,AUSTIN,AUSTIN,NOVA IGUACU,NOVA IGUACU,,1
,,ESPERANCA,ESPERANCA,HELIOPOLIS,JD DIMAS FILHO,BELFORD ROXO,BELFORD ROXO,,
,RUA,AUREA,AUREA,BELFORD ROXO,CENTRO,BELFORD ROXO,BELFORD ROXO,,
,,ANA PEIXOTO,ANA PEIXOTO,PRATA,CENTRO,BELFORD ROXO,BELFORD ROXO,,
,,JOAQUIM DA COSTA LIMA,JOAQUIM DA COSTA LIMA,SAO VICENTE,PQ SAO VICENTE,BELFORD ROXO,BELFORD ROXO,,
,,TREZE DE DEZEMBRO,QUATRO DE DEZEMBRO,CENTRO,VL DO IPE,BELFORD ROXO,BELFORD ROXO,,
,,JURACY COELHO,RUA JURACI COELHO,SAO VICENTE DE PAUL,JARDIM PALMARES,NOVA IGUACU,NOVA IGUACU,,
,,RUA LONDRINA,LONDRINA,JARDIM PERNAMBUCO,OURO BRANCO,NOVA IGUACU,NOVA IGUACU,,
,,MANOEL LUIS,MANUEL LUIZ,VALVERDE,VALVERDE,NOVA IGUACU,NOVA IGUACU,,1
,RUA,VINTE E OITO,VINTE E OITO,LAGOINHA,LAGOINHA,NOVA IGUACU,NOVA IGUACU,1,1
,,MARTE,MARTE,PARAISO,PARAISO,NOVA IGUACU,NOVA IGUACU,1,1
OUTROS,RUA,J,J,VILA CAMARIM,FANCHEM,QUEIMADOS,QUEIMADOS,,
OUTROS,RUA,SOLEDADE,SOLEDADE,BNH,ROCHA SOBRINHO,MESQUITA,MESQUITA,,
,,ADACIO CANDIDO DE MATOS,ADACIO CANDIDO DE MATTOS,OFICINAS VELHAS,,BARRA DO PIRAI,BARRA DO PIRAI,,
,RUA,SANTA LUZIA,ELOY PEREIRA PIMENTEL,AGUA LIMPA,AGUA LIMPA,VOLTA REDONDA,VOLTA REDONDA,,1
,,AV PAULISTA,PAULISTA,RETIRO,RETIRO,VOLTA REDONDA,VOLTA REDONDA,,1
,,JOSE INACIO MARTINS,JOSE INACIO MARTINS,ROSELANDIA,ROSELANDIA,BARRA MANSA,BARRA MANSA,1,1
AVENIDA,,VEREADOR ROBERTO GARRIDO SOUZA,VEREADOR ROBERTO GARRIDO DE SOUZA,MIRANTE DA LAGOA,MIRANTE DA LAGOA,MACAE,MACAE,,1
RUA,,JARBAS DIAS PECLY,JARBAS DIAS PECLY,JARDIM FLAMBOYANT,FLAMBOYANT II,CAMPOS DOS GOYTACAZES,CAMPOS DOS GOYTACAZES,,
,,ALBERTO TORRES,ALBERTO TORRES,ALBERTO TORRES,CENTRO,CAMPOS DOS GOYTACAZES,CAMPOS DOS GOYTACAZES,,
,,ARMANDO FAJARDO,WALDEMAR PRATA,PQ CORRIENTES,PQ NOVA BRASILIA,CAMPOS DOS GOYTACAZES,CAMPOS DOS GOYTACAZES,,
,,SANTA ROSA,SANTA ROSA,CUSTODOPOLIS,CUSTODOPOLIS,CAMPOS DOS GOYTACAZES,CAMPOS DOS GOYTACAZES,1,1
,,GERTRUDES STERN,GERTRUDES STERN,PONTE DA SAUDADE,DEBOSSAN,NOVA FRIBURGO,NOVA FRIBURGO,,
,,FREI GALVAO,FREI GALVAO,VILLAGE RIO DAS OST,VILLAGE,RIO DAS OSTRAS,RIO DAS OSTRAS,,
,,TEIXEIRA E SOUZA,TEIXEIRA E SOUZA,CENTRO,VL NOVA,CABO FRIO,CABO FRIO,,
RUA,,PROJETADA 13 CASA,FRANCA,PRAIA DO SIQUEIRA,JARDIM CAICARA,CABO FRIO,CABO FRIO,,
RUA,RUA,CARLOS MENDES,CARLOS MENDES,JARDIM CAICARA,JARDIM CAICARA,CABO FRIO,CABO FRIO,1,1
,,BRASIL,FELIX VALLADARES JUNIOR,PARQUE HOTEL,CENTRO,ARARUAMA,ARARUAMA,,
RUA,,PRESIDENTE WASHINGTON LUIZ,PRESIDENTE WASHINGTON LUIZ,JARDIM SAO PAULO,JARDIM SAO PAULO,ARARUAMA,ARARUAMA,1,1
RUA,,PEDRO PALACIO,RUA PEDRO PALACIOS,CENTRO,CENTRO,VITORIA,VITORIA,,1
RUA,,WLADEMIRO DA SILVEIRA,WLADEMIRO DA SILVEIRA,JUCUTUQUARA,JUCUTUQUARA,VITORIA,VITORIA,1,1
RUA,,AURORA MARIA ZANOTI FANTI,AURORA M ZANOTTI FANTI,GURIGICA,GURIGICA,VITORIA,VITORIA,,1
RUA,,LAIR SOARES NOGUEIRA,LAIR SOARES NOGUEIRA,SANTA MARTA,SANTA MARTHA,VITORIA,VITORIA,,
,RUA,ESTER OLIVEIRA GALVEIAS,ESTILER OLIVEIRA GONCALVES APTO 703,JARDIM CAMBURI,JARDIM CAMBURI,VITORIA,VITORIA,,1
RUA,OUTROS,RIO BRANCO,RIO BRANCO,PRAIA DA COSTA,PRAIA DA COSTA,VILA VELHA,VILA VELHA,1,1
,,MARGARIDA,MARGARIDA,JARDIM ASTECA,JARDIM ASTECA,VILA VELHA,VILA VELHA,1,1
,,R OPERARIA,OPERARIA,VILA GARRIDO,OPERARIA,VILA VELHA,VILA VELHA,,
,AVENIDA,ESPIRITO SANTO,ESPIRITO SANTO,JARDIM CAMPO GRANDE,JARDIM CAMPO GRANDE,CARIACICA,CARIACICA,1,1
RUA,RUA,R COLATINA,COLATINA,BELA AURORA,BELA AURORA,CARIACICA,CARIACICA,,1
,,DO RIO DOCE,DO RIO DOCE,PORTO SANTANA,PORTO DE SANTANA,CARIACICA,CARIACICA,,
,RUA,DA PAZ,DA PAZ,CARIACICA SEDE,CARIACICA SEDE,CARIACICA,CARIACICA,1,1
,,RUA 90,OITENTA,NOVA ROSA PENHA I,NOVA ROSA DA PENHA,CARIACICA,CARIACICA,,
,,COPO DE LEITE,ESCADARIA SAO JORGE,FLOR DE PIRANEMA,ITACIBA,CARIACICA,CARIACICA,,
,,BAIXO GUANDU,ECOPORANGA,VISTA DA SERRA I,BOA VISTA,SERRA,SERRA,,
,,PAULO AFONSO,PAULO AFONSO,JARDIM CARAPINA,JARDIM CARAPINA,SERRA,SERRA,1,1
RUA,,COPO DE LEITE,R COPO DE LEITE,FEU ROSA,FEU ROSA,SERRA,SERRA,,1
,AVENIDA,AV EVERTON DE ABREU SODRE,EWERSON DE ABREU SODRE,MUQUICABA,MUQUICABA,GUARAPARI,GUARAPARI,,1
OUTROS,,BELO HORIZONTE,BELO HORIZONTE,SANTA MONICA,SANTA MONICA,GUARAPARI,GUARAPARI,1,1
,,HERMES SILVA,HERMES SILVA,BAIMINAS,BAIMINAS,CACHOEIRO DE ITAPEMIRIM,CACHOEIRO DE ITAPEMIRIM,1,1
,AVENIDA,PEDRO EPCHIN,JOSE ZOUAIN,CENTRO,CENTRO,COLATINA,COLATINA,,1
,,R FREDERICO ARTHUR LOSS,FREDERICO ARTHUR LOSS,MOACYR BROTAS,MOACIR BROTAS,COLATINA,COLATINA,,
,,R NIVALDO GOMES GUIMARAES,NIVALDO ROSA GUIMARAES,SANTA MONICA,SANTA MONICA,COLATINA,COLATINA,,1
,,FILOGONIO PEIXOTO,FILOGONIO PEIXOTO,AVISO,AVISO,LINHARES,LINHARES,1,1
,,RIO GRANDE DO NORTE,R RIO GRANDE DO NORTE,FUNCIONARIOS,FUNCIONARIOS,BELO HORIZONTE,BELO HORIZONTE,,1
,,R ALIPIO GOULART,R ALIPIO GUARTE VILA MARSOLA,MARCOLA,SERRA,BELO HORIZONTE,BELO HORIZONTE,,
,,ITAI,ITAI,SANTA EFIGENIA,STA EFIGENIA,BELO HORIZONTE,BELO HORIZONTE,,
,,RUBI,RUBI,PRADO,PRADO,BELO HORIZONTE,BELO HORIZONTE,1,1
AVENIDA,,PROFESSOR MARIO WERNECK,PROFESSOR MARIO WERNECK,BURITIS,ESTORIL,BELO HORIZONTE,BELO HORIZONTE,,
OUTROS,RUA,GIL VIEIRA DE CARVALHO,GIL VIEIRA DE CARVALHO,GIL VIEIRA DE CARVA,NOVA GAMELEIRA,BELO HORIZONTE,BELO HORIZONTE,,
,,Rua ARAL,ARAL,BETANIA,BETANIA,BELO HORIZONTE,BELO HORIZONTE,,1
RUA,RUA,DEUSDETH DE ASSIS,DEUSDEDITH DE ASSIS,DOM BOSCO,DOM BOSCO,BELO HORIZONTE,BELO HORIZONTE,,1
RUA,,VOLTA GRANDE,VOLTA GRANDE,SAGRADA FAMILIA,SAGRADA FAMILIA,BELO HORIZONTE,BELO HORIZONTE,1,1
,,SALVADOR GURGEL,SALVADOR GURGEL,SANTA CRUZ,SANTA CRUZ,BELO HORIZONTE,BELO HORIZONTE,1,1
OUTROS,,CALDAS DA RAINHA,R CALDAS DA RAINHA,SAO FRANCISCO,SAO FRANCISCO,BELO HORIZONTE,BELO HORIZONTE,,1
AVENIDA,AVENIDA,ANTONIO FRANCISCO LISBOA,ANTONIO FRANCISCO LISBOA,ITATIAIA,ITATIAIA,BELO HORIZONTE,BELO HORIZONTE,1,1
RUA,RUA,CIRO FLAVIO SALAZAR,R CANTAGALO 1083 PARQUE RIACHUELO,BRAUNAS,BRAUNAS,BELO HORIZONTE,BELO HORIZONTE,,1
,,DALVA DE MATOS,DALVA DE MATOS,NOVO STA MONICA,RIO BRANCO,BELO HORIZONTE,BELO HORIZONTE,,
,,SILVA XAVIER,DOM SILVERIO,JARDIM LEBLON,SANTA MONICA,BELO HORIZONTE,BELO HORIZONTE,,
,,DOUTOR ALBERTO HORTA,DOUTOR ALBERTO HORTA,SAO BERNARDO,SAO BERNARDO,BELO HORIZONTE,BELO HORIZONTE,1,1
